"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
72529014768,"1992-03-30",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",35.8,24,25.6,24,1017.2,24,996.4,24,13.9,24,4.9,24,13,999.9,42.1," ",32," ",0.01,"D",0.8,111000
72529014768,"1992-03-31",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",38.3,24,28.8,24,1012.5,24,991.8,24,12.3,24,6.7,24,12,999.9,48,"*",30.9," ",0.04,"G",999.9,100000
72529014768,"1992-04-01",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",36.2,24,30,24,1007.7,24,987.1,24,9.4,24,8,24,14,999.9,48," ",32," ",0.12,"G",0.8,111000
72529014768,"1992-04-02",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",29.9,24,23.4,24,1008.3,24,987.6,24,12.9,24,9.5,24,13,999.9,41," ",26.1," ",0.08,"G",999.9,1000
72529014768,"1992-04-03",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",29.8,24,22.3,24,1007.7,24,986.9,24,13.2,24,12.9,24,18.1,999.9,35.1,"*",25," ",0.04,"G",0.8,1000
72529014768,"1992-04-04",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",34.3,24,23.3,24,1006.7,24,986,24,14.6,24,6.5,24,13,999.9,43,"*",27," ",0,"G",999.9,0
72529014768,"1992-04-05",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",35.8,24,21,24,1015.5,24,994.7,24,19.9,24,12.2,24,19,999.9,44.1," ",28.9," ",0,"D",999.9,0
72529014768,"1992-04-06",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",37.4,24,21.2,24,1024.1,24,3.2,24,20.5,24,8.3,24,15,999.9,48,"*",28," ",0,"D",999.9,0
72529014768,"1992-04-07",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",47.2,24,28.7,24,1015.9,24,995.3,24,19.7,24,9.1,24,22,27,64.9,"*",36," ",0.04,"G",999.9,10000
72529014768,"1992-04-08",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",44.8,24,33.7,24,1016.5,24,996,24,14.9,24,9.7,24,15.9,999.9,64.9," ",39," ",0,"G",999.9,10000
72529014768,"1992-04-09",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",41.5,24,33.3,24,1020,24,999.3,24,13.9,24,5,24,8.9,999.9,51.1,"*",34," ",0.08,"D",999.9,10000
72529014768,"1992-04-10",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",42.9,24,34.7,24,1021.5,24,0.7,24,9.7,24,6.3,24,13,999.9,53.1,"*",33.1," ",0,"D",999.9,100000
72529014768,"1992-04-11",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",39.2,24,33.3,24,1016,24,995.3,24,7.1,24,7.8,24,13,999.9,55," ",36," ",0.24,"G",999.9,110010
72529014768,"1992-04-12",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",38.1,24,29.8,24,1021.2,24,0.3,24,12.3,24,12.5,24,20,24.1,43," ",33.1,"*",0.35,"G",999.9,110010
72529014768,"1992-04-13",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",30,24,12.4,24,1036.6,24,15.3,24,20.3,24,8.1,24,17.1,999.9,41," ",23," ",0,"G",999.9,1000
72529014768,"1992-04-14",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",34.9,24,14.1,24,1029.9,24,8.8,24,19.5,24,5.8,24,13,999.9,44.1,"*",25," ",0,"D",999.9,0
72529014768,"1992-04-15",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",36.8,24,19.3,24,1029.1,24,8.1,24,19.1,24,5.3,24,14,999.9,46.9,"*",26.1," ",0,"D",999.9,0
72529014768,"1992-04-16",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",40.7,24,28.8,24,1021.9,24,1.1,24,9.1,24,8.6,24,14,999.9,48," ",36.9," ",0.08,"G",999.9,110000
72529014768,"1992-04-17",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",41.2,24,40.6,24,1013.8,24,993.1,24,2.5,24,8.9,24,17.1,21,52," ",36," ",0.94,"G",999.9,110010
72529014768,"1992-04-18",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",39.3,24,38.1,24,1022.1,24,1.2,24,3.9,24,6,24,8.9,999.9,51.1," ",37," ",0.01,"G",999.9,110000
72529014768,"1992-04-19",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",51.7,24,47.4,24,1021.3,24,0.6,24,7.6,24,7.3,24,14,999.9,66,"*",41," ",0.16,"G",999.9,100000
72529014768,"1992-04-20",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",61.6,24,50.7,24,1016.3,24,996.1,24,14.5,24,9.7,24,15,999.9,77,"*",51.1," ",0,"G",999.9,10000
72529014768,"1992-04-21",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",64.6,24,57.1,24,1012.1,24,992.1,24,11.1,24,9.9,24,17.1,999.9,79," ",61," ",0.01,"G",999.9,10000
72529014768,"1992-04-22",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",63.5,24,56.7,24,1011.2,24,991.2,24,14.5,24,7.2,24,10.1,999.9,70," ",57.9,"*",0.51,"G",999.9,10000
72529014768,"1992-04-23",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",52,24,39.7,24,1019.9,24,999.5,24,18.4,24,9.7,24,19,999.9,70," ",45," ",0,"G",999.9,10000
72529014768,"1992-04-24",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",48.9,24,45.3,24,1011.8,24,991.4,24,7.6,24,6.2,24,12,999.9,61," ",43," ",0.47,"G",999.9,110010
72529014768,"1992-04-25",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",45.6,24,40.6,24,1009.5,24,989.1,24,9.7,24,7.2,24,10.1,999.9,52," ",43," ",0.04,"G",999.9,110000
72529014768,"1992-04-26",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",44.8,24,38.2,24,1012.9,24,992.4,24,9.8,24,6,24,12,999.9,50,"*",41," ",0.12,"G",999.9,110000
72529014768,"1992-04-27",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",46.3,24,32.6,24,1015.9,24,995.3,24,19.7,24,4.8,24,12,999.9,57,"*",36," ",0,"G",999.9,0
72529014768,"1992-04-28",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",49.5,24,27.6,24,1019.6,24,999.1,24,20.1,24,7.4,24,11.1,999.9,57," ",42.1," ",0,"D",999.9,0
72529014768,"1992-04-29",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",49,24,30,24,1018.1,24,997.5,24,20.7,24,5.6,24,10.1,999.9,63,"*",37," ",0,"D",999.9,0
72529014768,"1992-04-30",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",50.1,24,41.4,24,1013.1,24,992.7,24,8.9,24,4.2,24,8.9,999.9,64," ",46.9," ",0.04,"G",999.9,110000
72529014768,"1992-05-01",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",47.5,24,41.8,24,1017.9,24,997.3,24,11,24,5.9,24,12,999.9,53.1,"*",42.1," ",0.12,"G",999.9,110000
72529014768,"1992-05-02",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",62.3,24,51.8,24,1005,24,985,24,10.2,24,12.2,24,18.1,21,75,"*",48.9," ",0.08,"G",999.9,110010
72529014768,"1992-05-03",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",53.9,24,42.6,24,1006.7,24,986.5,24,18.1,24,12.8,24,21,22,75," ",45," ",1.06,"G",999.9,110000
72529014768,"1992-05-04",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",48.6,24,33.3,24,1013.2,24,992.8,24,18.9,24,7.1,24,12,999.9,62.1," ",39," ",0.01,"G",999.9,0
72529014768,"1992-05-05",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",49.1,24,29.4,24,1016.4,24,995.8,24,21.1,24,4.4,24,17.1,999.9,59," ",41," ",0,"G",999.9,0
72529014768,"1992-05-06",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",46.1,24,33.9,24,1025.8,24,5,24,14.8,24,3.8,24,11.1,999.9,57.9,"*",34," ",0,"D",999.9,100000
72529014768,"1992-05-07",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",50,24,33.6,24,1030.7,24,9.8,24,17.7,24,3.9,24,14,999.9,64.9,"*",35.1," ",0,"D",999.9,0
72529014768,"1992-05-08",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",53.8,24,39,24,1025.2,24,4.6,24,17.2,24,4,24,10.1,999.9,68,"*",41," ",0,"D",999.9,10000
72529014768,"1992-05-09",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",61.4,24,52.5,24,1014.9,24,994.7,24,12.8,24,7.7,24,12,999.9,70,"*",54," ",0.08,"G",999.9,10000
72529014768,"1992-05-10",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",58.1,24,52.9,24,1019.3,24,999,24,6.6,24,5.4,24,9.9,999.9,72," ",53.1," ",0.12,"G",999.9,110000
72529014768,"1992-05-11",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",62.6,24,51.8,24,1023.3,24,2.9,24,13.5,24,3.2,24,10.1,999.9,77,"*",46.9," ",0,"G",999.9,100000
72529014768,"1992-05-12",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",69.8,24,53.7,24,1017.2,24,997.1,24,12.6,24,6.2,24,10.1,999.9,84,"*",57.9," ",0,"D",999.9,0
72529014768,"1992-05-13",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",67.9,24,51.4,24,1010.2,24,990.3,24,14.7,24,8.4,24,15.9,999.9,84," ",61,"*",0,"D",999.9,10000
72529014768,"1992-05-14",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",53.3,24,42.6,24,1016.7,24,996.4,24,15.7,24,5.9,24,10.1,999.9,57.9,"*",48," ",0,"D",999.9,0
72529014768,"1992-05-15",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",56,24,41.7,24,1022.5,24,2,24,16.8,24,4.3,24,15,999.9,71.1,"*",43," ",0,"D",999.9,0
72529014768,"1992-05-16",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",63.4,24,52.8,24,1025.3,24,5,24,10.9,24,6.1,24,12,999.9,73,"*",51.1," ",0,"D",999.9,100000
72529014768,"1992-05-17",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",71,24,57.4,24,1022.4,24,2.3,24,8.2,24,8.8,24,12,17.1,84.9,"*",61," ",0,"D",999.9,0
72529014768,"1992-05-18",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",61.8,24,53.3,24,1022.8,24,2.5,24,12.9,24,9.3,24,15.9,24.1,86," ",52," ",0.31,"G",999.9,110010
72529014768,"1992-05-19",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",55.3,24,40.5,24,1030,24,9.3,24,20.5,24,2.9,24,10.1,999.9,72,"*",37.9," ",0,"G",999.9,0
72529014768,"1992-05-20",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",65.1,24,46.4,24,1028.9,24,8.5,24,18,24,5.6,24,11.1,999.9,80.1,"*",50," ",0,"D",999.9,0
72529014768,"1992-05-21",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",64.5,24,42.6,24,1029.7,24,9.3,24,20.1,24,4.9,24,10.1,999.9,81," ",50," ",0,"D",999.9,0
72529014768,"1992-05-22",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",66.4,24,46.1,24,1025.3,24,5,24,16.2,24,5.6,24,15,18.1,84,"*",48," ",0,"D",999.9,0
72529014768,"1992-05-23",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",72.3,24,54.1,24,1016.7,24,996.7,24,11.4,24,9,24,18.1,25.1,84," ",60.1," ",0,"D",999.9,0
72529014768,"1992-05-24",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",47.1,24,40,24,1018.3,24,997.9,24,11.9,24,13.1,24,20,26,66.9,"*",39," ",0.28,"G",999.9,110000
72529014768,"1992-05-25",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",45.7,24,31.1,24,1019.9,24,999.2,24,20.7,24,8.2,24,18.1,20,53.1,"*",35.1," ",0,"G",999.9,0
72529014768,"1992-05-26",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",45.8,24,39.7,24,1016.3,24,995.7,24,10.2,24,4.5,24,10.1,999.9,54," ",43," ",0.12,"G",999.9,110000
72529014768,"1992-05-27",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",49,24,43,24,1014.9,24,994.4,24,9.8,24,7.7,24,15.9,20,61,"*",44.1," ",0.2,"G",999.9,110000
72529014768,"1992-05-28",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",53.5,24,39.3,24,1019.7,24,999.2,24,18.2,24,6.8,24,12,15,64.9,"*",41," ",0.12,"G",999.9,0
72529014768,"1992-05-29",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",55.8,24,39,24,1024.2,24,3.6,24,20.3,24,4.9,24,11.1,999.9,72,"*",41," ",0,"G",999.9,0
72529014768,"1992-05-30",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",55.5,24,44.4,24,1022.6,24,2.2,24,13.5,24,7.3,24,14,999.9,73," ",50," ",0.12,"D",999.9,110000
72529014768,"1992-05-31",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",56.2,24,53.7,24,1016.5,24,996.1,24,7,24,6.6,24,11.1,999.9,64,"*",53.1," ",0.39,"G",999.9,110000
72529014768,"1992-06-01",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",56.2,24,54,24,1015.9,24,995.6,24,4.9,24,9,24,13,999.9,64.9," ",54," ",0.16,"G",999.9,110000
72529014768,"1992-06-02",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",62.2,24,51.6,24,1017.8,24,997.5,24,14.5,24,4.6,24,10.1,999.9,75,"*",48," ",0.08,"G",999.9,100000
72529014768,"1992-06-03",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",65.5,24,49.6,24,1016.4,24,996.3,24,19.5,24,6.1,24,10.1,999.9,80.1,"*",52," ",0,"G",999.9,0
72529014768,"1992-06-04",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",68.3,24,53.8,24,1013.8,24,993.8,24,13.3,24,5.1,24,11.1,999.9,82,"*",52," ",0,"D",999.9,0
72529014768,"1992-06-05",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",66.9,24,57.7,24,1011.9,24,992,24,9.9,24,7.5,24,13,999.9,82," ",63," ",0,"D",999.9,10000
72529014768,"1992-06-06",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",65.6,24,61.5,24,1009.5,24,989.5,24,10.5,24,6.2,24,11.1,999.9,73.9," ",61," ",0.12,"G",999.9,10000
72529014768,"1992-06-07",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",67.6,24,63.4,24,1014,24,993.9,24,4.5,24,4.1,24,8.9,999.9,75.9," ",60.1," ",0.04,"G",999.9,110010
72529014768,"1992-06-08",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",69.4,24,63.2,24,1015.4,24,995.4,24,4.7,24,6.1,24,13,999.9,78.1," ",64.9," ",0.59,"G",999.9,110000
72529014768,"1992-06-09",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",62.1,24,45.7,24,1017.1,24,996.9,24,19.3,24,7.8,24,14,18.1,75.9," ",52," ",0,"G",999.9,0
72529014768,"1992-06-10",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",61.9,24,44.9,24,1016.9,24,996.7,24,19.9,24,6.8,24,10.1,999.9,75,"*",46.9," ",0,"D",999.9,0
72529014768,"1992-06-11",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",65.3,24,46.2,24,1018.6,24,998.4,24,19.1,24,6.6,24,12,999.9,78.1,"*",48.9," ",0,"D",999.9,0
72529014768,"1992-06-12",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",68.1,24,48.2,24,1018.5,24,998.4,24,19.5,24,6.2,24,12,999.9,82,"*",52," ",0,"D",999.9,0
72529014768,"1992-06-13",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",72,24,51,24,1013,24,993.1,24,14.5,24,8.9,24,17.1,999.9,84.9,"*",55," ",0,"D",999.9,0
72529014768,"1992-06-14",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",72.9,24,52.1,24,1011.5,24,991.7,24,13,24,8,24,12,999.9,86," ",64," ",0,"D",999.9,0
72529014768,"1992-06-15",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",61.8,24,42,24,1019.1,24,998.9,24,21.1,24,10.3,24,15,17.1,81," ",54," ",0,"D",999.9,0
72529014768,"1992-06-16",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",59.2,24,44.4,24,1024.5,24,4.1,24,19.3,24,4.7,24,11.1,999.9,72,"*",45," ",0,"D",999.9,0
72529014768,"1992-06-17",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",69.5,24,55,24,1020.4,24,0.3,24,11,24,6.6,24,14,999.9,87.1,"*",52," ",0,"D",999.9,0
72529014768,"1992-06-18",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",75.7,24,59.8,24,1012.4,24,992.6,24,8.9,24,10.2,24,15,18.1,88," ",64.9," ",0.02,"G",999.9,0
72529014768,"1992-06-19",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",67.8,24,62.7,24,1006.7,24,986.9,24,7.5,24,8.2,24,15.9,999.9,84," ",63," ",0.16,"G",999.9,110000
72529014768,"1992-06-20",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",53.6,24,49.6,24,1009.5,24,989.3,24,10.2,24,9.1,24,12,999.9,75," ",51.1," ",0.08,"G",999.9,10000
72529014768,"1992-06-21",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",49.4,24,44.3,24,1013.1,24,992.6,24,9.8,24,8.4,24,14,999.9,55," ",46.9," ",0,"G",999.9,10000
72529014768,"1992-06-22",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",51,24,41.1,24,1016.2,24,995.7,24,16.3,24,11.3,24,17.1,22,63,"*",44.1," ",0.04,"G",999.9,110000
72529014768,"1992-06-23",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",55.3,24,41,24,1015,24,994.6,24,19.4,24,6,24,14,999.9,69.1,"*",41," ",0,"G",999.9,0
72529014768,"1992-06-24",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",57.4,24,52,24,1006.5,24,986.5,24,8.1,24,6.3,24,13,999.9,70," ",52.9," ",0.25,"D",999.9,110010
72529014768,"1992-06-25",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",59.2,24,49.5,24,1007.9,24,987.8,24,11.8,24,6.6,24,10.1,999.9,73,"*",47.8," ",0.24,"D",999.9,110000
72529014768,"1992-06-26",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",63.1,24,52.6,24,1010.4,24,990.3,24,10.9,24,4.8,24,10.1,999.9,75,"*",50," ",0,"D",999.9,0
72529014768,"1992-06-27",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",64.6,24,55.7,24,1009.8,24,989.8,24,9,24,6.4,24,14,21,77," ",55.9," ",0.24,"D",999.9,110010
72529014768,"1992-06-28",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",63.5,24,54.6,24,1014.7,24,994.6,24,9.9,24,5.9,24,10.1,999.9,75.9,"*",50.9," ",0.16,"D",999.9,100000
72529014768,"1992-06-29",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",68.2,24,55,24,1013.7,24,993.6,24,11.8,24,6,24,11.1,999.9,84,"*",54," ",0,"D",999.9,0
72529014768,"1992-06-30",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",68.4,24,54.3,24,1012.4,24,992.4,24,12.3,24,6.5,24,12,999.9,83.8," ",57.9," ",0,"D",999.9,0
72529014768,"1992-07-01",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",65.9,24,48.1,24,1014.2,24,994.1,24,18.3,24,5.6,24,12,999.9,75.9," ",54.9," ",0,"D",999.9,0
72529014768,"1992-07-02",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",65.4,24,46.9,24,1016.8,24,996.7,24,21.5,24,8.7,24,14,999.9,74.8," ",59.9," ",0,"D",999.9,0
72529014768,"1992-07-03",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",65.1,24,54.6,24,1012.7,24,992.6,24,13,24,8.7,24,13,999.9,73.9,"*",59," ",0.47,"D",999.9,110010
72529014768,"1992-07-04",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",68.8,24,58.2,24,1012.8,24,992.8,24,15.7,24,10.3,24,15,999.9,75.9," ",61.9," ",0.08,"D",999.9,110000
72529014768,"1992-07-05",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",66.8,24,57,24,1010.3,24,990.3,24,15.7,24,8.4,24,17.1,999.9,75.9," ",59.9," ",0.16,"C",999.9,10010
72529014768,"1992-07-06",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",61.5,24,52.5,24,1011.6,24,991.5,24,21.1,24,7.1,24,12,999.9,74.8," ",50.9," ",0,"D",999.9,0
