"Month","Tmin","Tmax","CP"
11,-2,-1,0.0123585740527979
11,-2,0,0.0377597065729222
11,-2,1,0.1267553375869
11,-2,2,0.351761700798181
11,-2,3,0.563213996227493
11,-2,4,0.602175837685257
11,-2,5,0.64492396212633
11,-2,6,0.6711096936412
11,-2,7,0.658076551700759
11,-2,8,0.651110989896802
11,-2,9,0.714879179613264
11,-2,10,0.691765526495028
11,-2,11,0.660834423173731
11,-2,12,0.6213718760426
11,-2,13,0.647864563090553
11,-2,14,0.691854704544384
11,-2,15,0.689908884995152
11,-2,16,0.595230337123874
11,-2,17,0.574751231506319
11,-2,18,0.590117634928076
11,-2,19,0.546393535605238
11,-2,20,0.468340802623798
11,-2,21,0.383015253887396
11,-2,22,0.357856632159296
11,-2,23,0.43680343006697
11,-2,24,0
11,-2,25,0
11,-2,26,0
11,-2,27,0
11,-2,28,0
11,-2,29,0
11,-2,30,0
11,-1,-1,0.0256170698766961
11,-1,0,0.0569489978809623
11,-1,1,0.154799243445958
11,-1,2,0.383747871073635
11,-1,3,0.573188334846874
11,-1,4,0.652182438707445
11,-1,5,0.629751639648091
11,-1,6,0.701444211016949
11,-1,7,0.632538195836908
11,-1,8,0.708655135701938
11,-1,9,0.71543097935994
11,-1,10,0.653840852405272
11,-1,11,0.637294379924871
11,-1,12,0.691542747474851
11,-1,13,0.731648475129198
11,-1,14,0.707328527080004
11,-1,15,0.631787246266671
11,-1,16,0.583575726198544
11,-1,17,0.476813581275709
11,-1,18,0.520636126887668
11,-1,19,0.473392916213203
11,-1,20,0.427465983001558
11,-1,21,0.335903151439583
11,-1,22,0.25722550627304
11,-1,23,0.437086118381379
11,-1,24,0
11,-1,25,0
11,-1,26,0
11,-1,27,0
11,-1,28,0
11,-1,29,0
11,-1,30,0
11,0,0,0.11091045838516
11,0,1,0.217788585112228
11,0,2,0.438839242444582
11,0,3,0.592661997059781
11,0,4,0.640922593442011
11,0,5,0.696905959286019
11,0,6,0.631156342851997
11,0,7,0.70736151153839
11,0,8,0.709147380133324
11,0,9,0.684211175278319
11,0,10,0.672680359580599
11,0,11,0.724579456056387
11,0,12,0.737910422117371
11,0,13,0.727330549582752
11,0,14,0.67485843788603
11,0,15,0.615360835056054
11,0,16,0.537092473908455
11,0,17,0.439173251404723
11,0,18,0.423217516573454
11,0,19,0.420091538252369
11,0,20,0.385981267120095
11,0,21,0.369293554274693
11,0,22,0.3439084069782
11,0,23,0.403170882114826
11,0,24,0
11,0,25,0
11,0,26,0
11,0,27,0
11,0,28,0
11,0,29,0
11,0,30,0
11,1,1,0.357982809084245
11,1,2,0.538675138059201
11,1,3,0.612044665077082
11,1,4,0.668401948752395
11,1,5,0.67456723144366
11,1,6,0.731394055312367
11,1,7,0.692022931431878
11,1,8,0.681967658340047
11,1,9,0.755341248120133
11,1,10,0.729869996637381
11,1,11,0.735713932621895
11,1,12,0.697845317206782
11,1,13,0.650244847966351
11,1,14,0.600565409550349
11,1,15,0.594267321045062
11,1,16,0.590098140510139
11,1,17,0.606101451180009
11,1,18,0.553548590261265
11,1,19,0.538859979160371
11,1,20,0.481963851680691
11,1,21,0.441853358302967
11,1,22,0.396121014707318
11,1,23,0.368691560020601
11,1,24,0
11,1,25,0
11,1,26,0
11,1,27,0
11,1,28,0
11,1,29,0
11,1,30,0
11,2,2,0.62398976933618
11,2,3,0.63334533101105
11,2,4,0.649338560056613
11,2,5,0.734543486037423
11,2,6,0.730584322158597
11,2,7,0.727800068125518
11,2,8,0.739280990343756
11,2,9,0.74219323330707
11,2,10,0.744970443593572
11,2,11,0.771016858963471
11,2,12,0.708414720665698
11,2,13,0.692012073415864
11,2,14,0.704978205595502
11,2,15,0.699752503783555
11,2,16,0.683774363556698
11,2,17,0.647280741423982
11,2,18,0.559785730684797
11,2,19,0.24872422852567
11,2,20,0.406713052267407
11,2,21,0.462374204965889
11,2,22,0.448247075269855
11,2,23,0.234475880642587
11,2,24,0
11,2,25,0
11,2,26,0
11,2,27,0
11,2,28,0
11,2,29,0
11,2,30,0
11,3,3,0.647651192074801
11,3,4,0.678928296437827
11,3,5,0.685582280818071
11,3,6,0.753746861133802
11,3,7,0.75155554973358
11,3,8,0.744533993904903
11,3,9,0.734330141465221
11,3,10,0.729010930615836
11,3,11,0.716143576760265
11,3,12,0.695105798038409
11,3,13,0.664385553131831
11,3,14,0.633821343660316
11,3,15,0.601130000800741
11,3,16,0.565901324311836
11,3,17,0.496059764004139
11,3,18,0.446581215106528
11,3,19,0.350462652189896
11,3,20,0.22650267239605
11,3,21,0.178931695819942
11,3,22,0.463557955250893
11,3,23,0.100185049761851
11,3,24,0
11,3,25,0
11,3,26,0
11,3,27,0
11,3,28,0
11,3,29,0
11,3,30,0
11,4,4,0.70819207182616
11,4,5,0.759406926365257
11,4,6,0.762882040021041
11,4,7,0.769319279713858
11,4,8,0.750432988362835
11,4,9,0.747656970063114
11,4,10,0.744952346964928
11,4,11,0.737950433261559
11,4,12,0.723811734112403
11,4,13,0.713502801247223
11,4,14,0.685503127885048
11,4,15,0.661238421987245
11,4,16,0.620813979370548
11,4,17,0.58402451811664
11,4,18,0.610210228810031
11,4,19,0.572422131518789
11,4,20,0.51801750224303
11,4,21,0.401563167729421
11,4,22,0.467007869694896
11,4,23,0
11,4,24,0
11,4,25,0
11,4,26,0
11,4,27,0
11,4,28,0
11,4,29,0
11,4,30,0
11,5,5,0.783329587989394
11,5,6,0.794139493877185
11,5,7,0.809592240042324
11,5,8,0.80249875469284
11,5,9,0.803119806928931
11,5,10,0.802578970399175
11,5,11,0.799056236018798
11,5,12,0.793240233508163
11,5,13,0.78229740571499
11,5,14,0.7674899958714
11,5,15,0.724747435196656
11,5,16,0.695396842500939
11,5,17,0.66969311619185
11,5,18,0.627769021798842
11,5,19,0.476694408519995
11,5,20,0.406604681407282
11,5,21,0.398257895379656
11,5,22,0.233671999962932
11,5,23,0
11,5,24,0
11,5,25,0
11,5,26,0
11,5,27,0
11,5,28,0
11,5,29,0
11,5,30,0
11,6,6,0.814418813596499
11,6,7,0.822166282429485
11,6,8,0.82937471402602
11,6,9,0.832177006750366
11,6,10,0.833188697945572
11,6,11,0.799795702560423
11,6,12,0.798600986654407
11,6,13,0.763975366793716
11,6,14,0.737189806238714
11,6,15,0.730409637791911
11,6,16,0.660718369796845
11,6,17,0.637239769764184
11,6,18,0.502256886123962
11,6,19,0.463690710490496
11,6,20,0.452106543569733
11,6,21,0.46932296904861
11,6,22,0
11,6,23,0
11,6,24,0
11,6,25,0
11,6,26,0
11,6,27,0
11,6,28,0
11,6,29,0
11,6,30,0
11,7,7,0.829980754482504
11,7,8,0.837168185998086
11,7,9,0.838723233342436
11,7,10,0.838268737367957
11,7,11,0.803668858002835
11,7,12,0.805902770347466
11,7,13,0.770454910574139
11,7,14,0.738805079371982
11,7,15,0.671998835303026
11,7,16,0.668887667880706
11,7,17,0.571462038563881
11,7,18,0.472823151171758
11,7,19,0.471293105686125
11,7,20,0.467672061008539
11,7,21,0.133468063646302
11,7,22,0
11,7,23,0
11,7,24,0
11,7,25,0
11,7,26,0
11,7,27,0
11,7,28,0
11,7,29,0
11,7,30,0
11,8,8,0.813367733768956
11,8,9,0.80935155323259
11,8,10,0.808168484052098
11,8,11,0.809419086637455
11,8,12,0.772689401204104
11,8,13,0.740022523742024
11,8,14,0.705049947943156
11,8,15,0.673102634906648
11,8,16,0.604768448542109
11,8,17,0.472749379012053
11,8,18,0.470378505268679
11,8,19,0.471072174382927
11,8,20,0.268020956938318
11,8,21,0
11,8,22,0
11,8,23,0
11,8,24,0
11,8,25,0
11,8,26,0
11,8,27,0
11,8,28,0
11,8,29,0
11,8,30,0
11,9,9,0.802752176680838
11,9,10,0.807931428779669
11,9,11,0.773447616971366
11,9,12,0.738639821555886
11,9,13,0.704459563641477
11,9,14,0.674335868163044
11,9,15,0.60473506223643
11,9,16,0.505035609358069
11,9,17,0.473401148091367
11,9,18,0.472479688204171
11,9,19,0.302050538434211
11,9,20,0
11,9,21,0
11,9,22,0
11,9,23,0
11,9,24,0
11,9,25,0
11,9,26,0
11,9,27,0
11,9,28,0
11,9,29,0
11,9,30,0
11,10,10,0.777100933823646
11,10,11,0.738974558865888
11,10,12,0.704296166027507
11,10,13,0.673101399334716
11,10,14,0.603991672717283
11,10,15,0.503594012130113
11,10,16,0.47138885315515
11,10,17,0.470143653951062
11,10,18,0.267544147279771
11,10,19,0
11,10,20,0
11,10,21,0
11,10,22,0
11,10,23,0
11,10,24,0
11,10,25,0
11,10,26,0
11,10,27,0
11,10,28,0
11,10,29,0
11,10,30,0
11,11,11,0.701489009674989
11,11,12,0.669677765414579
11,11,13,0.60256123201972
11,11,14,0.502487371062452
11,11,15,0.469138535568438
11,11,16,0.401346779955069
11,11,17,0
11,11,18,0
11,11,19,0
11,11,20,0
11,11,21,0
11,11,22,0
11,11,23,0
11,11,24,0
11,11,25,0
11,11,26,0
11,11,27,0
11,11,28,0
11,11,29,0
11,11,30,0
11,12,12,0.600037053733343
11,12,13,0.502123600299187
11,12,14,0.434411403050061
11,12,15,0.233567031981675
11,12,16,0
11,12,17,0
11,12,18,0
11,12,19,0
11,12,20,0
11,12,21,0
11,12,22,0
11,12,23,0
11,12,24,0
11,12,25,0
11,12,26,0
11,12,27,0
11,12,28,0
11,12,29,0
11,12,30,0
11,13,13,0
11,13,14,0
11,13,15,0
11,13,16,0
11,13,17,0
11,13,18,0
11,13,19,0
11,13,20,0
11,13,21,0
11,13,22,0
11,13,23,0
11,13,24,0
11,13,25,0
11,13,26,0
11,13,27,0
11,13,28,0
11,13,29,0
11,13,30,0
11,14,14,0
11,14,15,0
11,14,16,0
11,14,17,0
11,14,18,0
11,14,19,0
11,14,20,0
11,14,21,0
11,14,22,0
11,14,23,0
11,14,24,0
11,14,25,0
11,14,26,0
11,14,27,0
11,14,28,0
11,14,29,0
11,14,30,0
11,15,15,0
11,15,16,0
11,15,17,0
11,15,18,0
11,15,19,0
11,15,20,0
11,15,21,0
11,15,22,0
11,15,23,0
11,15,24,0
11,15,25,0
11,15,26,0
11,15,27,0
11,15,28,0
11,15,29,0
11,15,30,0
11,16,16,0
11,16,17,0
11,16,18,0
11,16,19,0
11,16,20,0
11,16,21,0
11,16,22,0
11,16,23,0
11,16,24,0
11,16,25,0
11,16,26,0
11,16,27,0
11,16,28,0
11,16,29,0
11,16,30,0
11,17,17,0
11,17,18,0
11,17,19,0
11,17,20,0
11,17,21,0
11,17,22,0
11,17,23,0
11,17,24,0
11,17,25,0
11,17,26,0
11,17,27,0
11,17,28,0
11,17,29,0
11,17,30,0
11,18,18,0
11,18,19,0
11,18,20,0
11,18,21,0
11,18,22,0
11,18,23,0
11,18,24,0
11,18,25,0
11,18,26,0
11,18,27,0
11,18,28,0
11,18,29,0
11,18,30,0
11,19,19,0
11,19,20,0
11,19,21,0
11,19,22,0
11,19,23,0
11,19,24,0
11,19,25,0
11,19,26,0
11,19,27,0
11,19,28,0
11,19,29,0
11,19,30,0
11,20,20,0
11,20,21,0
11,20,22,0
11,20,23,0
11,20,24,0
11,20,25,0
11,20,26,0
11,20,27,0
11,20,28,0
11,20,29,0
11,20,30,0
12,-20,-15,9.3752222615293e-14
12,-20,-14,5.50225290333141e-13
12,-20,-13,3.22752539422885e-12
12,-20,-12,1.88477221826882e-11
12,-20,-11,1.09262342382728e-10
12,-20,-10,6.27618481005518e-10
12,-20,-9,3.56745184522041e-09
12,-20,-8,2.00453429150414e-08
12,-20,-7,1.11248963322764e-07
12,-20,-6,6.09378492401484e-07
12,-20,-5,3.2929244428689e-06
12,-20,-4,1.7564351430847e-05
12,-20,-3,9.24707271209405e-05
12,-20,-2,0.000478185825563045
12,-20,-1,0.00242288835237253
12,-20,0,0.0119050306361105
12,-20,1,0.05388984818789
12,-20,2,0.186364420745826
12,-20,3,0.366761286984704
12,-20,4,0.411383812067196
12,-20,5,0.425516621505361
12,-20,6,0.429462670405405
12,-20,7,0.451899876924672
12,-20,8,0.465370921542855
12,-20,9,0.501121318407308
12,-20,10,0.512926843279517
12,-20,11,0.453573418803935
12,-20,12,0.467042156598151
12,-20,13,0.46177608502256
12,-20,14,0.505877560621098
12,-20,15,0.519972368791975
12,-20,16,0.520839062516223
12,-20,17,0.515536074652073
12,-20,18,0.506720624664052
12,-20,19,0.390882046760133
12,-20,20,0.163543672796274
12,-20,21,0.205988605633943
12,-20,22,0.156653691944401
12,-20,23,0
12,-20,24,0
12,-20,25,0
12,-20,26,0
12,-20,27,0
12,-20,28,0
12,-20,29,0
12,-20,30,0
12,-19,-15,1.08657495630239e-13
12,-19,-14,6.20386666977891e-13
12,-19,-13,3.57891767726606e-12
12,-19,-12,2.06570067354691e-11
12,-19,-11,1.18693349553747e-10
12,-19,-10,6.76955112447597e-10
12,-19,-9,3.82507939280079e-09
12,-19,-8,2.13833001296834e-08
12,-19,-7,1.18141393353474e-07
12,-19,-6,6.44694985776154e-07
12,-19,-5,3.47594986163356e-06
12,-19,-4,1.8510268488797e-05
12,-19,-3,9.69713673261664e-05
12,-19,-2,0.000499278543854604
12,-19,-1,0.00252236602752848
12,-19,0,0.0123586893501064
12,-19,1,0.0557530583030434
12,-19,2,0.191900973735161
12,-19,3,0.37642628933527
12,-19,4,0.421401070409475
12,-19,5,0.425840340364374
12,-19,6,0.442111414629872
12,-19,7,0.494843363712299
12,-19,8,0.480796555331674
12,-19,9,0.512947579472711
12,-19,10,0.498231842517915
12,-19,11,0.442480879483977
12,-19,12,0.512771881519365
12,-19,13,0.490279091894649
12,-19,14,0.522095836393378
12,-19,15,0.530863745278293
12,-19,16,0.529555078089824
12,-19,17,0.523280532303803
12,-19,18,0.493949407541791
12,-19,19,0.352412092081731
12,-19,20,0.454836632299307
12,-19,21,0.205638900181904
12,-19,22,0.213825349628384
12,-19,23,0
12,-19,24,0
12,-19,25,0
12,-19,26,0
12,-19,27,0
12,-19,28,0
12,-19,29,0
12,-19,30,0
12,-18,-15,1.32015336727927e-13
12,-18,-14,7.17261637776302e-13
12,-18,-13,4.02848844266976e-12
12,-18,-12,2.28652355239711e-11
12,-18,-11,1.29844846097738e-10
12,-18,-10,7.3396560223252e-10
12,-18,-9,4.11754089828666e-09
12,-18,-8,2.28809086090036e-08
12,-18,-7,1.25805531913261e-07
12,-18,-6,6.8432471499449e-07
12,-18,-5,3.67993204521105e-06
12,-18,-4,1.94986076960081e-05
12,-18,-3,0.000101638057046284
12,-18,-2,0.000521563782399063
12,-18,-1,0.00262706084905899
12,-18,0,0.012833071563225
12,-18,1,0.0576876778270828
12,-18,2,0.197612493268117
12,-18,3,0.386414295838678
12,-18,4,0.414430218515947
12,-18,5,0.445450024503108
12,-18,6,0.473452199411834
12,-18,7,0.490207207425802
12,-18,8,0.495894136006129
12,-18,9,0.524864085526021
12,-18,10,0.512776465917879
12,-18,11,0.445920525389597
12,-18,12,0.483447021983659
12,-18,13,0.513919449045171
12,-18,14,0.536220305673568
12,-18,15,0.541047056000147
12,-18,16,0.538107089223607
12,-18,17,0.53112769914096
12,-18,18,0.423455263386163
12,-18,19,0.211103039934223
12,-18,20,0.336677175360774
12,-18,21,0.290244267332943
12,-18,22,0.258882856909534
12,-18,23,0
12,-18,24,0
12,-18,25,0
12,-18,26,0
12,-18,27,0
12,-18,28,0
12,-18,29,0
12,-18,30,0
12,-17,-15,1.78039799913673e-13
12,-17,-14,8.70186955437954e-13
12,-17,-13,4.64961841032433e-12
12,-17,-12,2.56882941172476e-11
12,-17,-11,1.43432207167361e-10
12,-17,-10,8.01215469608473e-10
12,-17,-9,4.45468453913753e-09
12,-17,-8,2.45857560289092e-08
12,-17,-7,1.34886371000371e-07
12,-17,-6,7.30016175665734e-07
12,-17,-5,3.89759267251735e-06
12,-17,-4,2.05292208992001e-05
12,-17,-3,0.000106609822748854
12,-17,-2,0.00054519966455206
12,-17,-1,0.00273728713366301
12,-17,0,0.0133289326868062
12,-17,1,0.0596944110458527
12,-17,2,0.203497601278394
12,-17,3,0.396767124679647
12,-17,4,0.422988786777039
12,-17,5,0.458595657876054
12,-17,6,0.464637608474894
12,-17,7,0.501933830553539
12,-17,8,0.510727450386363
12,-17,9,0.536915593208247
12,-17,10,0.516189012600054
12,-17,11,0.498923015248889
12,-17,12,0.494411935966006
12,-17,13,0.533728239831377
12,-17,14,0.548844847093554
12,-17,15,0.550759774863281
12,-17,16,0.546617771283215
12,-17,17,0.512088560071561
12,-17,18,0.372941463914625
12,-17,19,0.330104891489654
12,-17,20,0.294832090611767
12,-17,21,0.371870891998385
12,-17,22,0.290913577409624
12,-17,23,0
12,-17,24,0
12,-17,25,0
12,-17,26,0
12,-17,27,0
12,-17,28,0
12,-17,29,0
12,-17,30,0
12,-16,-15,3.01072838763448e-13
12,-16,-14,1.1721954846302e-12
12,-16,-13,5.6320980285268e-12
12,-16,-12,2.95913868261999e-11
12,-16,-11,1.60796020446908e-10
12,-16,-10,8.83101021173751e-10
12,-16,-9,4.86156933863776e-09
12,-16,-8,2.66390644876247e-08
12,-16,-7,1.44730085209882e-07
12,-16,-6,7.77598569754533e-07
12,-16,-5,4.12863009045817e-06
12,-16,-4,2.16452679803575e-05
12,-16,-3,0.000111940652083638
12,-16,-2,0.000570312839844687
12,-16,-1,0.00285342383322711
12,-16,0,0.0138471901124087
12,-16,1,0.0617741901326143
12,-16,2,0.209555108754854
12,-16,3,0.407941990956041
12,-16,4,0.432489796103179
12,-16,5,0.472224014691548
12,-16,6,0.465669428356696
12,-16,7,0.492069849681643
12,-16,8,0.525358648521747
12,-16,9,0.549146129141077
12,-16,10,0.469419505654851
12,-16,11,0.5375588564652
12,-16,12,0.517671416190479
12,-16,13,0.550639650714375
12,-16,14,0.560414037651969
12,-16,15,0.560190892049303
12,-16,16,0.555240071106871
12,-16,17,0.445168486820444
12,-16,18,0.302088367409389
12,-16,19,0.424478301398405
12,-16,20,0.372908851430911
12,-16,21,0.423153524835168
12,-16,22,0.311638587244363
12,-16,23,0
12,-16,24,0
12,-16,25,0
12,-16,26,0
12,-16,27,0
12,-16,28,0
12,-16,29,0
12,-16,30,0
12,-15,-15,7.41067287747357e-13
12,-15,-14,1.97796424813447e-12
12,-15,-13,7.57620661334417e-12
12,-15,-12,3.57826962336187e-11
12,-15,-11,1.84989429449124e-10
12,-15,-10,9.89686430231862e-10
12,-15,-9,5.35505911097287e-09
12,-15,-8,2.89901534528624e-08
12,-15,-7,1.55833136960683e-07
12,-15,-6,8.30754792489757e-07
12,-15,-5,4.38364889512943e-06
12,-15,-4,2.28609419395219e-05
12,-15,-3,0.000117679250250052
12,-15,-2,0.000597064067636737
12,-15,-1,0.00297595611268517
12,-15,0,0.0143890423701398
12,-15,1,0.0639285138905764
12,-15,2,0.215784672934173
12,-15,3,0.41896690656574
12,-15,4,0.441666869244098
12,-15,5,0.484163273882071
12,-15,6,0.453492699909036
12,-15,7,0.518342300289344
12,-15,8,0.539847832129458
12,-15,9,0.546478763351025
12,-15,10,0.470869224398937
12,-15,11,0.536746361238816
12,-15,12,0.542052734231104
12,-15,13,0.565419967819165
12,-15,14,0.571263161446271
12,-15,15,0.569522285630129
12,-15,16,0.537148035266396
12,-15,17,0.36773109799255
12,-15,18,0.430458137723606
12,-15,19,0.370473668174934
12,-15,20,0.432520504404147
12,-15,21,0.457203363856215
12,-15,22,0.324677760023731
12,-15,23,0
12,-15,24,0
12,-15,25,0
12,-15,26,0
12,-15,27,0
12,-15,28,0
12,-15,29,0
12,-15,30,0
12,-14,-14,4.8318827791989e-12
12,-14,-13,1.27544390877197e-11
12,-14,-12,4.80956151819168e-11
12,-14,-11,2.23766288305436e-10
12,-14,-10,1.13794203494941e-09
12,-14,-9,5.98331478102016e-09
12,-14,-8,3.17754455135301e-08
12,-14,-7,1.6873285203031e-07
12,-14,-6,8.91272213720021e-07
12,-14,-5,4.6683265272429e-06
12,-14,-4,2.41956874509173e-05
12,-14,-3,0.00012389162949127
12,-14,-2,0.000625668722986357
12,-14,-1,0.00310553554695516
12,-14,0,0.0149561575032691
12,-14,1,0.0661599811709541
12,-14,2,0.222187790606887
12,-14,3,0.430336226388365
12,-14,4,0.449536407093596
12,-14,5,0.497287083269139
12,-14,6,0.474724212936095
12,-14,7,0.530557787975464
12,-14,8,0.554251504939341
12,-14,9,0.551612577719593
12,-14,10,0.52551916145579
12,-14,11,0.538608818826633
12,-14,12,0.562533394315117
12,-14,13,0.57868716339549
12,-14,14,0.581665914577135
12,-14,15,0.578972433769528
12,-14,16,0.479403291936876
12,-14,17,0.404207653522187
12,-14,18,0.415635016458123
12,-14,19,0.438757384750718
12,-14,20,0.47289042765465
12,-14,21,0.479099792520947
12,-14,22,0.331586020809587
12,-14,23,0.224512925552324
12,-14,24,0
12,-14,25,0
12,-14,26,0
12,-14,27,0
12,-14,28,0
12,-14,29,0
12,-14,30,0
12,-13,-13,3.09009235629033e-11
12,-13,-12,8.07099403527401e-11
12,-13,-11,3.00054925621201e-10
12,-13,-10,1.37012202876994e-09
12,-13,-9,6.8397904889268e-09
12,-13,-8,3.53196740665972e-08
12,-13,-7,1.84311481542243e-07
12,-13,-6,9.61760085374248e-07
12,-13,-5,4.99114037292406e-06
12,-13,-4,2.56777306292564e-05
12,-13,-3,0.000130671220066415
12,-13,-2,0.000656427748574576
12,-13,-1,0.00324307644324307
12,-13,0,0.0155509702806858
12,-13,1,0.0684731177718405
12,-13,2,0.228769272074161
12,-13,3,0.442056261840978
12,-13,4,0.460739794521968
12,-13,5,0.511151625339829
12,-13,6,0.500979717437307
12,-13,7,0.516529562712682
12,-13,8,0.568741039201696
12,-13,9,0.51236136562898
12,-13,10,0.568940196559557
12,-13,11,0.543075577510053
12,-13,12,0.561123001097903
12,-13,13,0.590890623598395
12,-13,14,0.591884856832588
12,-13,15,0.574483619105299
12,-13,16,0.380885071878721
12,-13,17,0.519927393790364
12,-13,18,0.441489644733888
12,-13,19,0.486170195450047
12,-13,20,0.498850546832997
12,-13,21,0.493547860706294
12,-13,22,0.335433557057138
12,-13,23,0.290094057330456
12,-13,24,0
12,-13,25,0
12,-13,26,0
12,-13,27,0
12,-13,28,0
12,-13,29,0
12,-13,30,0
12,-12,-12,1.93676667672958e-10
12,-12,-11,5.00626546091936e-10
12,-12,-10,1.82934858671502e-09
12,-12,-9,8.20306079179332e-09
12,-12,-8,4.02297572010857e-08
12,-12,-7,2.04131680788587e-07
12,-12,-6,1.04668571578993e-06
12,-12,-5,5.36574917592771e-06
12,-12,-4,2.73503422615396e-05
12,-12,-3,0.000138156581624901
12,-12,-2,0.000689779716799705
12,-12,-1,0.00338991280304883
12,-12,0,0.0161771541132179
12,-12,1,0.0708756525437054
12,-12,2,0.235539413307083
12,-12,3,0.454137292676772
12,-12,4,0.470526740193588
12,-12,5,0.526136356264241
12,-12,6,0.526761407691701
12,-12,7,0.526691638910073
12,-12,8,0.559199614743148
12,-12,9,0.502034027994916
12,-12,10,0.60075386642243
12,-12,11,0.555145827025737
12,-12,12,0.576510911033217
12,-12,13,0.58366610903151
12,-12,14,0.602413868323002
12,-12,15,0.412553703192355
12,-12,16,0.505396177582262
12,-12,17,0.471726972989593
12,-12,18,0.496574964377026
12,-12,19,0.516831689768791
12,-12,20,0.515688665423194
12,-12,21,0.503714263430911
12,-12,22,0.486688279068778
12,-12,23,0.324702666458139
12,-12,24,0
12,-12,25,0
12,-12,26,0
12,-12,27,0
12,-12,28,0
12,-12,29,0
12,-12,30,0
12,-11,-11,1.18963471935187e-09
12,-11,-10,3.03769656997579e-09
12,-11,-9,1.09161222291863e-08
12,-11,-8,4.80816678616879e-08
12,-11,-7,2.3163689645656e-07
12,-11,-6,1.15467711740803e-06
12,-11,-5,5.81607822266073e-06
12,-11,-4,2.92842918122914e-05
12,-11,-3,0.000146564190640255
12,-11,-2,0.000726391950485535
12,-11,-1,0.0035480611331166
12,-11,0,0.0168403823256807
12,-11,1,0.0733805000603115
12,-11,2,0.242517243359428
12,-11,3,0.46671993363768
12,-11,4,0.486001386703704
12,-11,5,0.544221988133244
12,-11,6,0.552665508540815
12,-11,7,0.54376682085458
12,-11,8,0.584151999139008
12,-11,9,0.555527264502405
12,-11,10,0.587521112438042
12,-11,11,0.575265482424997
12,-11,12,0.591430145454477
12,-11,13,0.575610691458833
12,-11,14,0.505980948093646
12,-11,15,0.484442186803423
12,-11,16,0.565933303894237
12,-11,17,0.503704779727857
12,-11,18,0.532587018047572
12,-11,19,0.536482808685363
12,-11,20,0.527190134406604
12,-11,21,0.511448273974447
12,-11,22,0.492658131010881
12,-11,23,0.327644545842705
12,-11,24,0
12,-11,25,0
12,-11,26,0
12,-11,27,0
12,-11,28,0
12,-11,29,0
12,-11,30,0
12,-10,-10,7.1529479990829e-09
12,-10,-9,1.80421437027132e-08
12,-10,-8,6.37560935716708e-08
12,-10,-7,2.75790989697571e-07
12,-10,-6,1.30486686965534e-06
12,-10,-5,6.38876805228994e-06
12,-10,-4,3.16050738260211e-05
12,-10,-3,0.000156253776644251
12,-10,-2,0.000767329283549503
12,-10,-1,0.00372068057125459
12,-10,0,0.0175495917978391
12,-10,1,0.0760089377461547
12,-10,2,0.249737860223493
12,-10,3,0.479754689538064
12,-10,4,0.502653820507549
12,-10,5,0.528212691506787
12,-10,6,0.568751811472083
12,-10,7,0.562703147166516
12,-10,8,0.582926926680378
12,-10,9,0.602024196254318
12,-10,10,0.57572661846999
12,-10,11,0.593818796055018
12,-10,12,0.604438248851164
12,-10,13,0.621585274413296
12,-10,14,0.468549852887705
12,-10,15,0.584963363312635
12,-10,16,0.509002725711904
12,-10,17,0.54571319328197
12,-10,18,0.555509057801049
12,-10,19,0.549564201034269
12,-10,20,0.535638973199754
12,-10,21,0.517775702989289
12,-10,22,0.46741455707242
12,-10,23,0.209483345638647
12,-10,24,0
12,-10,25,0
12,-10,26,0
12,-10,27,0
12,-10,28,0
12,-10,29,0
12,-10,30,0
12,-9,-9,4.20859278810597e-08
12,-9,-8,1.04844087234113e-07
12,-9,-7,3.64259666013247e-07
12,-9,-6,1.54715530913682e-06
12,-9,-5,7.1878355699215e-06
12,-9,-4,3.45595017458074e-05
12,-9,-3,0.000167870961776154
12,-9,-2,0.000814389803269573
12,-9,-1,0.00391293048470066
12,-9,0,0.0183198908587587
12,-9,1,0.078797531089538
12,-9,2,0.257348467332272
12,-9,3,0.493113777563277
12,-9,4,0.521534348180488
12,-9,5,0.552323253537786
12,-9,6,0.597625467758158
12,-9,7,0.581126897427132
12,-9,8,0.530259822961388
12,-9,9,0.624029793729712
12,-9,10,0.602619285001622
12,-9,11,0.609967552040272
12,-9,12,0.618039139116009
12,-9,13,0.508912962692684
12,-9,14,0.581824928719341
12,-9,15,0.565187371154549
12,-9,16,0.556201848286985
12,-9,17,0.572400396769924
12,-9,18,0.570442261876557
12,-9,19,0.558860553869964
12,-9,20,0.542335976048272
12,-9,21,0.523317535999872
12,-9,22,0.390165261139925
12,-9,23,0.144650727110467
12,-9,24,0
12,-9,25,0
12,-9,26,0
12,-9,27,0
12,-9,28,0
12,-9,29,0
12,-9,30,0
12,-8,-8,2.42105941186902e-07
12,-8,-7,5.95680207518614e-07
12,-8,-6,2.03466381728851e-06
12,-8,-5,8.4846402023276e-06
12,-8,-4,3.87010789876533e-05
12,-8,-3,0.000182697422815112
12,-8,-2,0.000870848008399316
12,-8,-1,0.00413391805716333
12,-8,0,0.0191849285690199
12,-8,1,0.0818422733912826
12,-8,2,0.265709100216927
12,-8,3,0.503375560431533
12,-8,4,0.540020654780481
12,-8,5,0.546062754125811
12,-8,6,0.621756671519349
12,-8,7,0.609011607730338
12,-8,8,0.583823785174842
12,-8,9,0.639700207630003
12,-8,10,0.608256146849346
12,-8,11,0.624580097935941
12,-8,12,0.604656473752056
